Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki
3s.17p	1P*	1	1	1	3	0.55805840	3s.12f	1F*	1	3	1	7	0.55498440	2.489e-04
3s.17p	1P*	1	1	1	3	0.55805840	3s.13p	1P*	1	1	1	3	0.55498830	2.250e-04
3s.17p	1P*	1	1	1	3	0.55805840	3s.13f	1F*	1	3	1	7	0.55602420	1.225e-04
3s.17p	1P*	1	1	1	3	0.55805840	3s.14p	1P*	1	1	1	3	0.55602720	1.912e-04
3s.17p	1P*	1	1	1	3	0.55805840	3s.14f	1F*	1	3	1	7	0.55684840	5.333e-05
3s.17p	1P*	1	1	1	3	0.55805840	3s.15p	1P*	1	1	1	3	0.55685110	1.423e-04
3s.17p	1P*	1	1	1	3	0.55805840	3s.15f	1F*	1	3	1	7	0.55751290	1.315e-05
3s.17p	1P*	1	1	1	3	0.55805840	3s.16p	1P*	1	1	1	3	0.55751540	8.949e-05
3s.18s	3S	3	0	0	3	0.55811500	3s.3d	3D	3	2	0	15	0.43701672	9.402e+01
3s.18s	3S	3	0	0	3	0.55811500	3s.4d	3D	3	2	0	15	0.49383643	5.198e+00
3s.18s	3S	3	0	0	3	0.55811500	3s.5d	3D	3	2	0	15	0.51913279	4.811e-01
3s.18s	3S	3	0	0	3	0.55811500	3s.6d	3D	3	2	0	15	0.53257046	6.407e-02
3s.18s	3S	3	0	0	3	0.55811500	3s.7d	3D	3	2	0	15	0.54055244	1.079e-02
3s.18s	3S	3	0	0	3	0.55811500	3s.8d	3D	3	2	0	15	0.54567744	2.131e-03
3s.18s	3S	3	0	0	3	0.55811500	3s.9d	3D	3	2	0	15	0.54916218	4.726e-04
3s.18s	3S	3	0	0	3	0.55811500	3s.10d	3D	3	2	0	15	0.55163860	1.149e-04
3s.18s	3S	3	0	0	3	0.55811500	3s.11d	3D	3	2	0	15	0.55346150	3.013e-05
3s.18s	3S	3	0	0	3	0.55811500	3s.12d	3D	3	2	0	15	0.55484160	8.206e-06
3s.18s	3S	3	0	0	3	0.55811500	3s.13d	3D	3	2	0	15	0.55591240	1.962e-06
3s.18s	3S	3	0	0	3	0.55811500	3s.14d	3D	3	2	0	15	0.55675930	1.424e-07
3s.18s	3S	3	0	0	3	0.55811500	3s.15d	3D	3	2	0	15	0.55732000	8.577e-07
3s.18s	3S	3	0	0	3	0.55811500	3s.16d	3D	3	2	0	15	0.55786900	2.468e-05
3s.17d	1D	1	2	0	5	0.55826900	3s2	1S	1	0	0	1	0.00000000	4.947e+03
3s.17d	1D	1	2	0	5	0.55826900	3s.4s	1S	1	0	0	1	0.39643154	1.398e+02
3s.17d	1D	1	2	0	5	0.55826900	3s.3d	1D	1	2	0	5	0.42285584	1.515e+03
3s.17d	1D	1	2	0	5	0.55826900	3s.5s	1S	1	0	0	1	0.47892739	7.390e+00
3s.17d	1D	1	2	0	5	0.55826900	3s.4d	1D	1	2	0	5	0.48419848	1.313e+02
3s.17d	1D	1	2	0	5	0.55826900	3s.6s	1S	1	0	0	1	0.51201246	8.275e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.5d	1D	1	2	0	5	0.51311972	1.343e+01
3s.17d	1D	1	2	0	5	0.55826900	3s.5g	1G	1	4	0	9	0.52181666	1.921e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.7s	1S	1	0	0	1	0.52862060	1.471e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.6d	1D	1	2	0	5	0.52874672	1.841e+00
3s.17d	1D	1	2	0	5	0.55826900	3s.6g	3G	3	4	0	27	0.53410086	2.316e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.7d	1D	1	2	0	5	0.53802135	3.008e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.8s	1S	1	0	0	1	0.53813530	3.585e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.7g	1G	1	4	0	9	0.54150711	2.157e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.8d	1D	1	2	0	5	0.54393522	5.365e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.9s	1S	1	0	0	1	0.54409120	1.100e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.8g	3G	3	4	0	27	0.54631250	1.825e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.9d	1D	1	2	0	5	0.54791972	9.477e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.10s	1S	1	0	0	1	0.54806540	4.030e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.9g	3G	3	4	0	27	0.54960627	1.467e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.10d	1D	1	2	0	5	0.55072514	1.399e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.11s	1S	1	0	0	1	0.55111500	1.413e-03
3s.17d	1D	1	2	0	5	0.55826900	3s.11d	1D	1	2	0	5	0.55277180	9.992e-05
3s.17d	1D	1	2	0	5	0.55826900	3s.12s	1S	1	0	0	1	0.55304500	6.782e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.12d	1D	1	2	0	5	0.55430930	5.654e-06
3s.17d	1D	1	2	0	5	0.55826900	3s.13s	1S	1	0	0	1	0.55449800	3.549e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.13d	1D	1	2	0	5	0.55549300	5.658e-05
3s.17d	1D	1	2	0	5	0.55826900	3s.14s	1S	1	0	0	1	0.55561900	1.981e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.14d	1D	1	2	0	5	0.55642400	8.235e-05
3s.17d	1D	1	2	0	5	0.55826900	3s.15s	1S	1	0	0	1	0.55650300	1.147e-04
3s.17d	1D	1	2	0	5	0.55826900	3s.15d	1D	1	2	0	5	0.55716800	7.729e-05
3s.17d	1D	1	2	0	5	0.55826900	3s.16s	1S	1	0	0	1	0.55721200	6.635e-05
3s.17d	1D	1	2	0	5	0.55826900	3s.16d	1D	1	2	0	5	0.55777000	5.583e-05
3s.17d	1D	1	2	0	5	0.55826900	3s.17s	1S	1	0	0	1	0.55779100	3.351e-05
3s.18s	1S	1	0	0	1	0.55827200	3s.3d	1D	1	2	0	5	0.42285584	1.189e+02
3s.18s	1S	1	0	0	1	0.55827200	3s.4d	1D	1	2	0	5	0.48419848	8.620e+00
3s.18s	1S	1	0	0	1	0.55827200	3s.5d	1D	1	2	0	5	0.51311972	6.326e-01
3s.18s	1S	1	0	0	1	0.55827200	3s.6d	1D	1	2	0	5	0.52874672	4.617e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.7d	1D	1	2	0	5	0.53802135	1.369e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.8d	1D	1	2	0	5	0.54393522	3.582e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.9d	1D	1	2	0	5	0.54791972	1.187e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.10d	1D	1	2	0	5	0.55072514	1.301e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.11d	1D	1	2	0	5	0.55277180	1.093e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.12d	1D	1	2	0	5	0.55430930	8.277e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.13d	1D	1	2	0	5	0.55549300	5.975e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.14d	1D	1	2	0	5	0.55642400	4.185e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.15d	1D	1	2	0	5	0.55716800	2.863e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.16d	1D	1	2	0	5	0.55777000	1.950e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.4s	3S	3	0	0	3	0.37541836	4.783e+00
3s.17d	3D	3	2	0	15	0.55832400	3s.3d	3D	3	2	0	15	0.43701672	1.011e+02
3s.17d	3D	3	2	0	15	0.55832400	3s.5s	3S	3	0	0	3	0.47269724	4.400e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.4d	3D	3	2	0	15	0.49383643	5.574e+00
3s.17d	3D	3	2	0	15	0.55832400	3s.6s	3S	3	0	0	3	0.50932360	3.940e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.5d	3D	3	2	0	15	0.51913279	4.971e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.5g	3G	3	4	0	27	0.52181666	2.764e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.7s	3S	3	0	0	3	0.52721550	5.933e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.6d	3D	3	2	0	15	0.53257046	5.924e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.6g	1G	1	4	0	9	0.53410086	3.251e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.8s	3S	3	0	0	3	0.53730801	6.782e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.7d	3D	3	2	0	15	0.54055244	7.656e-03
3s.17d	3D	3	2	0	15	0.55832400	3s.7g	3G	3	4	0	27	0.54150711	3.004e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.9s	3S	3	0	0	3	0.54356300	4.982e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.8d	3D	3	2	0	15	0.54567744	8.036e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.8g	1G	1	4	0	9	0.54631250	2.522e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.10s	3S	3	0	0	3	0.54770790	3.267e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.9d	3D	3	2	0	15	0.54916218	2.027e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.9g	1G	1	4	0	9	0.54960627	2.011e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.11s	3S	3	0	0	3	0.55059550	2.056e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.10d	3D	3	2	0	15	0.55163860	2.623e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.12s	3S	3	0	0	3	0.55268770	1.261e-04
3s.17d	3D	3	2	0	15	0.55832400	3s.11d	3D	3	2	0	15	0.55346150	7.414e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.13s	3S	3	0	0	3	0.55425240	7.481e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.12d	3D	3	2	0	15	0.55484160	8.696e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.14s	3S	3	0	0	3	0.55545280	4.182e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.13d	3D	3	2	0	15	0.55591240	7.605e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.15s	3S	3	0	0	3	0.55626800	2.836e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.14d	3D	3	2	0	15	0.55675930	5.505e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.16s	3S	3	0	0	3	0.55701300	1.298e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.15d	3D	3	2	0	15	0.55732000	5.868e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.17s	3S	3	0	0	3	0.55761800	2.835e-06
3s.17d	3D	3	2	0	15	0.55832400	3s.16d	3D	3	2	0	15	0.55786900	3.865e-05
3s.17d	3D	3	2	0	15	0.55832400	3s.18s	3S	3	0	0	3	0.55811500	3.751e-06
3s.18p	3P*	3	1	1	9	0.55833300	3s.3p	3P*	3	1	1	9	0.19948414	6.878e+04
3s.18p	3P*	3	1	1	9	0.55833300	3s.4p	3P*	3	1	1	9	0.43602120	2.318e+02
3s.18p	3P*	3	1	1	9	0.55833300	3s.5p	3P*	3	1	1	9	0.49437523	9.520e+00
3s.18p	3P*	3	1	1	9	0.55833300	3s.4f	3F*	3	3	1	21	0.49825087	7.090e-01
3s.18p	3P*	3	1	1	9	0.55833300	3s.6p	3P*	3	1	1	9	0.51958967	7.771e-01
3s.18p	3P*	3	1	1	9	0.55833300	3s.5f	3F*	3	3	1	21	0.52128370	1.493e-01
3s.18p	3P*	3	1	1	9	0.55833300	3s.7p	3P*	3	1	1	9	0.53288523	9.138e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.6f	3F*	3	3	1	21	0.53377948	3.412e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.8p	3P*	3	1	1	9	0.54076870	1.198e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.7f	3F*	3	3	1	21	0.54129958	1.012e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.9p	3P*	3	1	1	9	0.54582950	1.327e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.8f	1F*	1	3	1	7	0.54617128	3.733e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.10p	3P*	3	1	1	9	0.54922800	4.864e-05
3s.18p	3P*	3	1	1	9	0.55833300	3s.9f	3F*	3	3	1	21	0.54950572	1.629e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.11p	3P*	3	1	1	9	0.55164600	2.808e-05
3s.18p	3P*	3	1	1	9	0.55833300	3s.10f	3F*	3	3	1	21	0.55188736	8.067e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.12p	3P*	3	1	1	9	0.55342800	1.022e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.11f	3F*	3	3	1	21	0.55364726	4.360e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.13p	3P*	3	1	1	9	0.55478100	1.326e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.12f	3F*	3	3	1	21	0.55498440	2.482e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.14p	3P*	3	1	1	9	0.55583100	1.286e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.13f	3F*	3	3	1	21	0.55602420	1.428e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.15p	3P*	3	1	1	9	0.55666200	1.085e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.14f	3F*	3	3	1	21	0.55684840	7.803e-05
3s.18p	3P*	3	1	1	9	0.55833300	3s.16p	3P*	3	1	1	9	0.55733200	8.245e-05
3s.18p	3P*	3	1	1	9	0.55833300	3s.15f	3F*	3	3	1	21	0.55751290	3.431e-05
3s.18p	3P*	3	1	1	9	0.55833300	3s.17p	3P*	3	1	1	9	0.55788000	5.388e-05
3s.18p	1P*	1	1	1	3	0.55850820	3s.3p	1P*	1	1	1	3	0.31941062	5.943e+03
3s.18p	1P*	1	1	1	3	0.55850820	3s.4p	1P*	1	1	1	3	0.44968048	1.427e+02
3s.18p	1P*	1	1	1	3	0.55850820	3s.4f	1F*	1	3	1	7	0.49824836	3.122e-01
3s.18p	1P*	1	1	1	3	0.55850820	3s.5p	1P*	1	1	1	3	0.49852264	9.235e+00
3s.18p	1P*	1	1	1	3	0.55850820	3s.5f	1F*	1	3	1	7	0.52128269	7.378e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.6p	1P*	1	1	1	3	0.52138137	9.727e-01
3s.18p	1P*	1	1	1	3	0.55850820	3s.6f	1F*	1	3	1	7	0.53377902	1.874e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.7p	1P*	1	1	1	3	0.53382230	1.379e-01
3s.18p	1P*	1	1	1	3	0.55850820	3s.7f	1F*	1	3	1	7	0.54129958	6.213e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.8p	1P*	1	1	1	3	0.54132160	2.221e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.8f	3F*	3	3	1	21	0.54617128	2.522e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.9p	1P*	1	1	1	3	0.54618280	3.415e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.9f	1F*	1	3	1	7	0.54950572	1.182e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.10p	1P*	1	1	1	3	0.54951500	3.490e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.10f	1F*	1	3	1	7	0.55188736	6.107e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.11p	1P*	1	1	1	3	0.55189390	4.932e-07
3s.18p	1P*	1	1	1	3	0.55850820	3s.11f	1F*	1	3	1	7	0.55364726	3.357e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.12p	1P*	1	1	1	3	0.55365060	5.318e-05
3s.18p	1P*	1	1	1	3	0.55850820	3s.12f	1F*	1	3	1	7	0.55498440	1.902e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.13p	1P*	1	1	1	3	0.55498830	1.090e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.13f	1F*	1	3	1	7	0.55602420	1.073e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.14p	1P*	1	1	1	3	0.55602720	1.246e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.14f	1F*	1	3	1	7	0.55684840	5.718e-05
3s.18p	1P*	1	1	1	3	0.55850820	3s.15p	1P*	1	1	1	3	0.55685110	1.126e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.15f	1F*	1	3	1	7	0.55751290	2.530e-05
3s.18p	1P*	1	1	1	3	0.55850820	3s.16p	1P*	1	1	1	3	0.55751540	8.712e-05
3s.18p	1P*	1	1	1	3	0.55850820	3s.17p	1P*	1	1	1	3	0.55805840	5.592e-05
3s.19s	3S	3	0	0	3	0.55853000	3s.3d	3D	3	2	0	15	0.43701672	1.632e+02
3s.19s	3S	3	0	0	3	0.55853000	3s.4d	3D	3	2	0	15	0.49383643	9.273e+00
3s.19s	3S	3	0	0	3	0.55853000	3s.5d	3D	3	2	0	15	0.51913279	8.901e-01
3s.19s	3S	3	0	0	3	0.55853000	3s.6d	3D	3	2	0	15	0.53257046	1.240e-01
3s.19s	3S	3	0	0	3	0.55853000	3s.7d	3D	3	2	0	15	0.54055244	2.202e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.8d	3D	3	2	0	15	0.54567744	4.614e-03
3s.19s	3S	3	0	0	3	0.55853000	3s.9d	3D	3	2	0	15	0.54916218	1.089e-03
3s.19s	3S	3	0	0	3	0.55853000	3s.10d	3D	3	2	0	15	0.55163860	2.809e-04
3s.19s	3S	3	0	0	3	0.55853000	3s.11d	3D	3	2	0	15	0.55346150	7.770e-05
3s.19s	3S	3	0	0	3	0.55853000	3s.12d	3D	3	2	0	15	0.55484160	2.267e-05
3s.19s	3S	3	0	0	3	0.55853000	3s.13d	3D	3	2	0	15	0.55591240	6.686e-06
3s.19s	3S	3	0	0	3	0.55853000	3s.14d	3D	3	2	0	15	0.55675930	1.713e-06
3s.19s	3S	3	0	0	3	0.55853000	3s.15d	3D	3	2	0	15	0.55732000	2.821e-07
3s.19s	3S	3	0	0	3	0.55853000	3s.16d	3D	3	2	0	15	0.55786900	4.566e-07
3s.19s	3S	3	0	0	3	0.55853000	3s.17d	3D	3	2	0	15	0.55832400	1.660e-05
3s.19s	1S	1	0	0	1	0.55868000	3s.3d	1D	1	2	0	5	0.42285584	3.718e+02
3s.19s	1S	1	0	0	1	0.55868000	3s.4d	1D	1	2	0	5	0.48419848	2.951e+01
3s.19s	1S	1	0	0	1	0.55868000	3s.5d	1D	1	2	0	5	0.51311972	2.588e+00
3s.19s	1S	1	0	0	1	0.55868000	3s.6d	1D	1	2	0	5	0.52874672	2.759e-01
3s.19s	1S	1	0	0	1	0.55868000	3s.7d	1D	1	2	0	5	0.53802135	2.842e-02
3s.19s	1S	1	0	0	1	0.55868000	3s.8d	1D	1	2	0	5	0.54393522	1.690e-03
3s.19s	1S	1	0	0	1	0.55868000	3s.9d	1D	1	2	0	5	0.54791972	3.203e-05
3s.19s	1S	1	0	0	1	0.55868000	3s.10d	1D	1	2	0	5	0.55072514	4.776e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.11d	1D	1	2	0	5	0.55277180	6.738e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.12d	1D	1	2	0	5	0.55430930	6.379e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.13d	1D	1	2	0	5	0.55549300	5.173e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.14d	1D	1	2	0	5	0.55642400	3.860e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.15d	1D	1	2	0	5	0.55716800	2.715e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.16d	1D	1	2	0	5	0.55777000	1.797e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.17d	1D	1	2	0	5	0.55826900	9.817e-05
3s.18d	1D	1	2	0	5	0.55868300	3s2	1S	1	0	0	1	0.00000000	2.186e+04
3s.18d	1D	1	2	0	5	0.55868300	3s.4s	1S	1	0	0	1	0.39643154	6.189e+02
3s.18d	1D	1	2	0	5	0.55868300	3s.3d	1D	1	2	0	5	0.42285584	3.080e+03
3s.18d	1D	1	2	0	5	0.55868300	3s.5s	1S	1	0	0	1	0.47892739	3.212e+01
3s.18d	1D	1	2	0	5	0.55868300	3s.4d	1D	1	2	0	5	0.48419848	2.721e+02
3s.18d	1D	1	2	0	5	0.55868300	3s.6s	1S	1	0	0	1	0.51201246	3.475e+00
3s.18d	1D	1	2	0	5	0.55868300	3s.5d	1D	1	2	0	5	0.51311972	2.865e+01
3s.18d	1D	1	2	0	5	0.55868300	3s.5g	1G	1	4	0	9	0.52181666	1.447e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.7s	1S	1	0	0	1	0.52862060	5.847e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.6d	1D	1	2	0	5	0.52874672	4.102e+00
3s.18d	1D	1	2	0	5	0.55868300	3s.6g	3G	3	4	0	27	0.53410086	1.767e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.7d	1D	1	2	0	5	0.53802135	7.151e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.8s	1S	1	0	0	1	0.53813530	1.319e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.7g	1G	1	4	0	9	0.54150711	1.662e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.8d	1D	1	2	0	5	0.54393522	1.412e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.9s	1S	1	0	0	1	0.54409120	3.666e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.8g	3G	3	4	0	27	0.54631250	1.423e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.9d	1D	1	2	0	5	0.54791972	2.958e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.10s	1S	1	0	0	1	0.54806540	1.192e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.9g	3G	3	4	0	27	0.54960627	1.160e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.10d	1D	1	2	0	5	0.55072514	6.080e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.11s	1S	1	0	0	1	0.55111500	3.689e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.11d	1D	1	2	0	5	0.55277180	1.076e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.12s	1S	1	0	0	1	0.55304500	1.534e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.12d	1D	1	2	0	5	0.55430930	1.146e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.13s	1S	1	0	0	1	0.55449800	6.932e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.14s	1S	1	0	0	1	0.55561900	3.366e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.14d	1D	1	2	0	5	0.55642400	2.390e-05
3s.18d	1D	1	2	0	5	0.55868300	3s.15s	1S	1	0	0	1	0.55650300	1.735e-04
3s.18d	1D	1	2	0	5	0.55868300	3s.15d	1D	1	2	0	5	0.55716800	4.490e-05
3s.18d	1D	1	2	0	5	0.55868300	3s.16s	1S	1	0	0	1	0.55721200	9.405e-05
3s.18d	1D	1	2	0	5	0.55868300	3s.16d	1D	1	2	0	5	0.55777000	4.728e-05
3s.18d	1D	1	2	0	5	0.55868300	3s.17s	1S	1	0	0	1	0.55779100	5.264e-05
3s.18d	1D	1	2	0	5	0.55868300	3s.17d	1D	1	2	0	5	0.55826900	3.500e-05
3s.18d	1D	1	2	0	5	0.55868300	3s.18s	1S	1	0	0	1	0.55827200	2.933e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.4s	3S	3	0	0	3	0.37541836	6.082e+01
3s.18d	3D	3	2	0	15	0.55870500	3s.3d	3D	3	2	0	15	0.43701672	2.360e+02
3s.18d	3D	3	2	0	15	0.55870500	3s.5s	3S	3	0	0	3	0.47269724	1.097e+00
3s.18d	3D	3	2	0	15	0.55870500	3s.4d	3D	3	2	0	15	0.49383643	1.350e+01
3s.18d	3D	3	2	0	15	0.55870500	3s.6s	3S	3	0	0	3	0.50932360	5.520e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.5d	3D	3	2	0	15	0.51913279	1.284e+00
3s.18d	3D	3	2	0	15	0.55870500	3s.5g	3G	3	4	0	27	0.52181666	2.184e-04
3s.18d	3D	3	2	0	15	0.55870500	3s.7s	3S	3	0	0	3	0.52721550	3.498e-03
3s.18d	3D	3	2	0	15	0.55870500	3s.6d	3D	3	2	0	15	0.53257046	1.711e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.6g	1G	1	4	0	9	0.53410086	2.590e-04
3s.18d	3D	3	2	0	15	0.55870500	3s.8s	3S	3	0	0	3	0.53730801	1.052e-04
3s.18d	3D	3	2	0	15	0.55870500	3s.7d	3D	3	2	0	15	0.54055244	2.717e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.7g	3G	3	4	0	27	0.54150711	2.405e-04
3s.18d	3D	3	2	0	15	0.55870500	3s.9s	3S	3	0	0	3	0.54356300	2.136e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.8d	3D	3	2	0	15	0.54567744	4.485e-03
3s.18d	3D	3	2	0	15	0.55870500	3s.8g	1G	1	4	0	9	0.54631250	2.030e-04
3s.18d	3D	3	2	0	15	0.55870500	3s.10s	3S	3	0	0	3	0.54770790	7.667e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.9d	3D	3	2	0	15	0.54916218	6.333e-04
3s.18d	3D	3	2	0	15	0.55870500	3s.9g	1G	1	4	0	9	0.54960627	1.630e-04
3s.18d	3D	3	2	0	15	0.55870500	3s.11s	3S	3	0	0	3	0.55059550	8.465e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.10d	3D	3	2	0	15	0.55163860	4.214e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.12s	3S	3	0	0	3	0.55268770	6.990e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.11d	3D	3	2	0	15	0.55346150	3.506e-06
3s.18d	3D	3	2	0	15	0.55870500	3s.13s	3S	3	0	0	3	0.55425240	5.060e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.12d	3D	3	2	0	15	0.55484160	2.889e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.14s	3S	3	0	0	3	0.55545280	3.346e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.13d	3D	3	2	0	15	0.55591240	4.197e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.15s	3S	3	0	0	3	0.55626800	2.615e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.14d	3D	3	2	0	15	0.55675930	4.021e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.16s	3S	3	0	0	3	0.55701300	1.550e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.15d	3D	3	2	0	15	0.55732000	4.740e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.17s	3S	3	0	0	3	0.55761800	7.430e-06
3s.18d	3D	3	2	0	15	0.55870500	3s.16d	3D	3	2	0	15	0.55786900	3.762e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.18s	3S	3	0	0	3	0.55811500	1.665e-06
3s.18d	3D	3	2	0	15	0.55870500	3s.17d	3D	3	2	0	15	0.55832400	2.546e-05
3s.18d	3D	3	2	0	15	0.55870500	3s.19s	3S	3	0	0	3	0.55853000	2.459e-06
3s.19p	3P*	3	1	1	9	0.55871200	3s.3p	3P*	3	1	1	9	0.19948414	2.333e+05
